CustomerID,Gender,Age,Region,Tenure,SubscriptionType,MonthlyCharges,TotalSpend,NumOfPurchases,EngagementScore,CustomerSatisfaction,SupportTickets,PaymentMethod,AutoRenewal,Churn
CUST00304,Female,48,South,12,Standard,31.31,927.15,65,40,2,0,Auto-Debit,1,0
CUST00305,Female,42,West,48,Premium,73.15,974.74,28,43,1,1,UPI,1,0
CUST00306,Other,58,North,19,Basic,111.63,1618.17,51,87,1,1,PayPal,1,0
CUST00307,Female,30,East,47,Basic,110.86,1240.58,8,92,1,3,PayPal,1,0
CUST00308,Male,35,East,49,Standard,44.97,4881.97,31,7,4,3,Auto-Debit,0,0
CUST00309,Female,38,West,30,Premium,91.97,1942.13,39,35,5,1,PayPal,1,0
CUST00310,Male,65,South,15,Basic,23.03,3854.27,60,55,1,0,Credit Card,1,0
CUST00311,Male,18,North,3,Standard,33.19,4064.24,83,13,4,0,Auto-Debit,1,0
CUST00312,Male,53,South,49,Standard,69.95,2052.52,77,28,5,0,UPI,1,0
CUST00313,Male,67,West,13,Standard,42.88,3476.41,16,6,3,5,Auto-Debit,1,0
CUST00314,Other,25,East,59,Standard,99.83,717.44,23,88,4,0,PayPal,1,0
CUST00315,Female,69,West,9,Standard,113.11,2105.42,11,41,1,1,PayPal,0,0
CUST00316,Female,65,East,13,Basic,20.43,4843.09,88,29,2,0,Auto-Debit,0,0
CUST00317,Male,38,North,16,Basic,43.29,1008.95,54,91,4,1,Credit Card,1,0
CUST00318,Male,60,East,51,Standard,63.96,2051.41,74,73,3,0,UPI,1,0
CUST00319,Male,69,North,14,Basic,76.31,3994.5,69,46,5,1,PayPal,0,0
CUST00320,Male,38,South,8,Standard,111.59,3394.03,12,33,3,1,UPI,1,0
CUST00321,Female,44,South,54,Standard,109.19,3231.29,36,61,5,1,Auto-Debit,1,0
CUST00322,Female,36,West,19,Basic,83.72,4295.64,57,15,4,5,Credit Card,0,0
CUST00323,Female,40,North,57,Standard,45.74,339.65,26,73,5,2,Auto-Debit,1,0
CUST00324,Male,68,South,56,Standard,98.33,3901.59,92,28,1,1,Credit Card,1,0
CUST00325,Female,67,North,32,Basic,40.27,4436.24,80,14,4,0,UPI,0,0
CUST00326,Female,68,South,35,Standard,116.52,277.64,66,91,2,1,UPI,0,0
CUST00327,Female,60,South,23,Premium,20.58,2883.02,90,50,3,0,UPI,1,0
CUST00328,Female,52,East,21,Standard,76.98,1873.22,4,55,3,1,UPI,0,0
CUST00329,Male,57,West,18,Standard,28.84,443.66,93,87,4,1,PayPal,0,0
CUST00330,Male,69,East,48,Basic,60.76,2205.19,16,41,2,2,Credit Card,0,0
CUST00331,Male,68,North,14,Basic,83.49,3291.34,22,19,4,1,PayPal,1,0
CUST00332,Female,59,South,16,Basic,88.96,4611.27,64,46,1,0,Auto-Debit,1,0
CUST00333,Male,65,West,24,Standard,98.56,3178.55,70,63,1,1,PayPal,1,0
CUST00334,Male,22,South,49,Basic,79.33,4312.37,92,92,2,1,PayPal,0,0
CUST00335,Male,69,South,52,Basic,45.13,783.54,11,1,4,0,Auto-Debit,1,0
CUST00336,Male,58,East,32,Standard,108.93,1210.5,42,31,2,2,Auto-Debit,1,0
CUST00337,Female,25,North,11,Basic,101.11,4857.41,85,53,2,0,PayPal,1,0
CUST00338,Female,28,West,45,Basic,36.01,4459.52,90,41,1,1,Auto-Debit,0,0
CUST00339,Male,33,West,11,Standard,102.65,1329.09,39,29,1,2,Auto-Debit,0,0
CUST00340,Male,56,West,4,Basic,117.26,3180.67,47,8,2,1,Credit Card,1,0
CUST00341,Female,64,North,26,Standard,83.72,1940.64,22,18,2,3,Credit Card,0,0
CUST00342,Male,41,West,46,Basic,48.18,2449.27,30,5,5,1,Auto-Debit,1,0
CUST00343,Male,38,North,5,Basic,80.66,4332.22,30,71,1,1,PayPal,0,1
CUST00344,Male,69,West,36,Premium,54.25,3731.42,33,97,2,0,PayPal,1,0
CUST00345,Male,40,South,33,Premium,87.59,1344.52,30,57,5,2,Credit Card,1,0
CUST00346,Female,66,North,14,Premium,74.48,1716.77,37,0,2,1,Auto-Debit,1,0
CUST00347,Female,55,East,32,Premium,112.95,1590.61,53,12,5,0,Credit Card,0,0
CUST00348,Male,64,West,7,Standard,81.79,3947.18,30,5,2,1,Credit Card,0,0
CUST00349,Male,25,East,10,Standard,41.4,2552.42,26,98,4,1,Auto-Debit,1,0
CUST00350,Female,24,North,59,Standard,92.51,4763.48,6,28,1,0,Credit Card,1,0
CUST00351,Female,19,South,2,Standard,50.09,4120.1,54,65,2,3,Auto-Debit,0,0
CUST00352,Female,47,East,10,Standard,47.24,1213.73,56,73,3,1,Auto-Debit,1,0
CUST00353,Female,30,East,35,Basic,59.18,3972.53,4,30,3,1,PayPal,1,0
CUST00354,Male,40,South,21,Premium,21.2,2629.18,79,71,5,0,Credit Card,0,0
CUST00355,Male,46,South,40,Standard,116.91,1417.81,36,40,1,0,Auto-Debit,1,0
CUST00356,Female,55,North,42,Premium,73.23,1943.99,63,38,5,1,Auto-Debit,1,0
CUST00357,Male,54,West,8,Basic,97.35,4866.21,3,56,1,0,PayPal,1,0
CUST00358,Female,37,East,46,Basic,45.79,2523.01,57,27,3,1,UPI,0,0
CUST00359,Female,50,East,18,Basic,94.66,3654.11,80,30,3,0,PayPal,1,0
CUST00360,Female,46,North,9,Standard,76.72,2490.01,16,12,5,0,Credit Card,1,0
CUST00361,Male,67,West,54,Basic,62.41,1983.47,40,70,4,3,PayPal,1,0
CUST00362,Female,32,North,41,Basic,117.07,4022.82,53,50,3,1,Credit Card,1,0
CUST00363,Male,40,East,30,Basic,69.38,4271.96,91,64,1,2,UPI,0,0
CUST00364,Female,59,East,4,Basic,85.75,545.07,6,44,2,0,Credit Card,1,0
CUST00365,Female,20,South,35,Standard,21.53,1539.09,21,52,2,2,Credit Card,1,0
CUST00366,Male,54,South,14,Premium,50.15,2637.78,77,56,2,1,Credit Card,1,0
CUST00367,Other,46,West,14,Basic,108.87,1719.19,9,25,3,4,Credit Card,1,0
CUST00368,Female,62,East,53,Standard,95.9,3961.2,63,15,4,2,PayPal,0,0
CUST00369,Male,25,East,48,Basic,73.68,750.72,43,11,3,1,Credit Card,0,0
CUST00370,Male,39,South,37,Basic,110.02,4029.43,72,15,1,0,UPI,1,0
CUST00371,Male,46,North,20,Standard,68.62,3165.85,28,97,3,1,Auto-Debit,1,0
CUST00372,Male,19,North,29,Standard,76.65,1588.97,45,53,3,0,PayPal,1,0
CUST00373,Male,58,East,23,Premium,58.22,1853.38,58,90,3,2,Credit Card,1,0
CUST00374,Female,66,East,56,Standard,82,1077.92,83,51,3,1,UPI,1,0
CUST00375,Male,67,West,47,Premium,51.9,1412.35,29,88,1,0,PayPal,1,0
CUST00376,Male,62,West,21,Basic,58.55,3642.89,95,82,3,0,PayPal,0,0
CUST00377,Female,18,South,31,Basic,116.63,2004.24,54,70,4,2,Credit Card,1,0
CUST00378,Male,61,East,32,Basic,31.13,3499.92,57,75,5,1,UPI,1,0
CUST00379,Female,37,North,41,Standard,30.53,2667.72,33,23,1,2,PayPal,0,1
CUST00380,Male,69,West,7,Basic,24.33,897.43,70,57,4,1,Credit Card,1,0
CUST00381,Male,38,South,13,Basic,52,2595.54,64,38,2,0,Auto-Debit,1,0
CUST00382,Female,54,South,23,Standard,59.82,3831.06,4,68,2,0,Credit Card,1,0
CUST00383,Female,25,North,8,Basic,29.45,1628.84,16,0,1,1,UPI,1,1
CUST00384,Female,44,West,12,Basic,74.91,3310.79,3,70,5,1,Auto-Debit,1,1
CUST00385,Female,64,North,36,Basic,78.33,1155.36,89,89,3,1,Credit Card,1,0
CUST00386,Female,52,South,16,Basic,95.1,851.35,63,87,1,0,UPI,1,0
CUST00387,Male,23,East,26,Standard,117.6,1929.09,81,60,3,2,PayPal,1,1
CUST00388,Male,62,North,29,Standard,81.94,2068.18,22,47,3,3,Auto-Debit,0,1
CUST00389,Female,61,South,29,Basic,31.17,3852.85,82,61,2,3,PayPal,0,0
CUST00390,Female,36,East,6,Basic,28.85,2408.38,96,80,5,2,Credit Card,1,0
CUST00391,Other,35,East,37,Premium,97.75,589.93,18,3,3,2,UPI,1,0
CUST00392,Male,18,West,33,Standard,85.03,3243.2,57,79,1,0,PayPal,1,0
CUST00393,Male,42,West,31,Standard,36.19,2452.42,90,99,2,3,UPI,1,0
CUST00394,Female,44,South,46,Standard,45.34,1791.89,25,68,3,0,PayPal,0,0
CUST00395,Male,24,North,41,Basic,95.02,4050.65,28,68,2,0,UPI,1,0
CUST00396,Female,61,East,18,Premium,76.62,941.05,40,51,2,2,PayPal,1,0
CUST00397,Female,59,West,38,Standard,78.5,4583.42,23,45,1,0,UPI,1,0
CUST00398,Male,46,West,47,Basic,41,1803.5,8,16,1,0,PayPal,1,0
CUST00399,Female,48,North,31,Standard,82.91,2412.52,13,84,4,1,Credit Card,1,0
CUST00400,Female,61,West,16,Basic,97.06,4660.32,44,29,3,0,UPI,0,1
CUST00401,Male,60,South,40,Basic,108.53,3853.95,47,48,2,0,Credit Card,1,0
CUST00402,Female,53,North,51,Premium,93.67,556.65,10,50,4,1,PayPal,1,0
CUST00403,Female,36,East,37,Premium,77.64,2975.82,41,32,1,1,UPI,1,0
CUST00404,Female,23,South,14,Basic,87.33,1689.74,67,86,5,1,PayPal,1,0
CUST00405,Male,42,East,39,Basic,68.51,2640.74,74,57,2,1,PayPal,1,0
CUST00406,Female,48,East,4,Standard,42.69,3766.25,49,92,5,1,Credit Card,1,0
CUST00407,Male,26,West,30,Basic,108.22,2581.63,64,38,5,0,Credit Card,1,0
CUST00408,Male,37,South,53,Standard,73.26,540.91,15,70,2,2,Credit Card,1,0
CUST00409,Female,27,South,33,Standard,79.43,2743.91,88,36,4,2,PayPal,1,0
CUST00410,Male,54,North,36,Standard,119.01,315.82,61,70,4,2,Credit Card,1,0
CUST00411,Male,44,South,30,Standard,118.5,1872.36,74,14,2,1,Credit Card,1,0
CUST00412,Female,30,North,14,Standard,78.63,2494.55,52,60,3,0,UPI,1,0
CUST00413,Female,58,South,23,Premium,23.4,3294.43,85,92,5,0,UPI,0,0
CUST00414,Female,19,East,48,Basic,59.61,2629.79,46,9,4,1,Credit Card,1,0
CUST00415,Female,67,North,28,Premium,113.73,929.34,59,19,2,0,Auto-Debit,1,0
CUST00416,Male,38,South,58,Basic,48.83,4674.64,48,8,1,1,Credit Card,1,1
CUST00417,Male,50,North,7,Basic,119.93,3321.44,39,69,1,0,Credit Card,0,0
CUST00418,Male,41,West,42,Basic,28.43,1721.45,42,19,2,0,Credit Card,0,0
CUST00419,Female,61,West,10,Standard,76.81,4836.51,51,63,3,3,Auto-Debit,1,0
CUST00420,Female,59,North,4,Basic,71.54,4436.37,50,84,1,1,PayPal,1,0
CUST00421,Female,51,North,44,Premium,45.54,888.75,92,6,3,2,PayPal,1,0
CUST00422,Female,26,East,38,Standard,114.86,3346.06,66,63,2,0,Auto-Debit,0,0
CUST00423,Male,19,South,13,Basic,81.92,2888.33,41,47,2,3,UPI,1,0
CUST00424,Female,47,West,21,Standard,43.02,1125.48,58,97,5,1,Auto-Debit,0,1
CUST00425,Male,39,West,33,Premium,58.4,1320.68,4,46,2,0,Credit Card,1,0
CUST00426,Female,63,South,40,Standard,92.12,2906.11,49,63,3,0,Auto-Debit,1,0
CUST00427,Male,28,West,28,Basic,49.77,1742.18,3,66,4,0,UPI,1,0
CUST00428,Female,60,West,23,Premium,107.96,4207.19,32,44,1,0,PayPal,1,1
CUST00429,Male,34,North,32,Standard,36.57,669.15,47,16,1,0,Credit Card,1,0
CUST00430,Male,53,West,48,Basic,46.45,4587.35,62,50,5,1,Credit Card,1,0
CUST00431,Male,30,West,5,Basic,34.49,4234.65,98,42,4,1,PayPal,1,0
CUST00432,Female,24,West,58,Standard,30.42,3745.39,16,65,3,1,Auto-Debit,0,0
CUST00433,Female,33,South,26,Premium,50.03,1460.32,68,75,3,0,UPI,1,0
CUST00434,Male,50,East,39,Basic,119.92,3631.8,18,12,5,2,PayPal,0,0
CUST00435,Male,62,North,26,Basic,29.43,2306.09,92,99,2,0,UPI,0,0
CUST00436,Female,18,East,3,Premium,41.3,3242.04,6,75,4,0,Credit Card,1,0
CUST00437,Male,28,West,24,Basic,47.16,1700.26,65,26,1,2,PayPal,1,0
CUST00438,Female,23,West,53,Premium,81.91,4212.12,80,89,4,2,Auto-Debit,0,0
CUST00439,Female,37,West,34,Basic,94.53,394.77,37,46,5,0,PayPal,1,0
CUST00440,Male,52,East,34,Standard,95.19,3519.01,73,39,2,0,PayPal,0,0
CUST00441,Male,61,South,20,Basic,20.86,4177.43,63,68,4,0,Credit Card,1,0
CUST00442,Other,54,South,55,Premium,85.19,3302.85,81,31,2,1,Credit Card,1,0
CUST00443,Male,58,North,30,Standard,83.07,1121.56,98,99,4,1,UPI,1,0
CUST00444,Male,43,East,42,Premium,71.77,1567.91,59,44,1,0,Credit Card,0,0
CUST00445,Female,29,South,20,Standard,57.92,2671.55,95,79,3,1,Credit Card,1,0
CUST00446,Female,47,North,41,Basic,99.74,1781.36,34,73,4,0,UPI,0,0
CUST00447,Other,45,West,18,Basic,54.39,223.6,37,36,3,2,PayPal,1,0
CUST00448,Female,44,West,38,Standard,43,395.25,34,14,3,1,PayPal,1,1
CUST00449,Male,59,North,20,Standard,51.01,3885.29,45,74,3,1,Credit Card,0,0
CUST00450,Male,36,South,6,Premium,63.96,601.79,1,8,5,1,Auto-Debit,1,0
CUST00451,Female,22,East,58,Basic,41.41,4654.5,53,81,1,5,Auto-Debit,1,0
CUST00452,Female,22,North,57,Standard,80.76,2325.13,62,96,3,2,PayPal,1,0
CUST00453,Male,58,South,42,Premium,108.42,3839.3,15,54,1,1,UPI,1,0
CUST00454,Female,44,North,25,Basic,79.55,802.42,95,8,4,4,PayPal,1,0
CUST00455,Male,45,South,41,Premium,64.67,4647.24,51,63,1,0,Credit Card,1,0
CUST00456,Female,43,West,41,Standard,99.69,362.28,14,40,2,4,UPI,1,1
CUST00457,Male,44,North,3,Standard,94.8,402.26,98,14,3,0,PayPal,1,0
CUST00458,Male,69,East,44,Basic,56.71,462.01,59,35,4,0,PayPal,1,0
CUST00459,Male,66,North,43,Basic,80.42,696.36,52,35,3,2,PayPal,1,0
CUST00460,Male,59,West,46,Basic,92.98,2536.79,1,64,3,0,Auto-Debit,1,0
CUST00461,Male,38,West,57,Premium,44.55,3983.73,99,27,4,2,Auto-Debit,0,0
CUST00462,Female,18,South,19,Premium,56.63,1567.75,75,32,4,2,UPI,1,0
CUST00463,Female,45,West,10,Basic,30.58,3779.73,17,64,5,2,UPI,1,0
CUST00464,Female,65,South,51,Premium,118.77,3915.49,56,53,5,1,UPI,1,0
CUST00465,Other,32,West,5,Standard,28.59,4559.73,5,5,5,0,Auto-Debit,1,0
CUST00466,Male,34,South,22,Premium,36.86,916.89,17,74,1,1,UPI,1,0
CUST00467,Male,43,East,9,Basic,67.98,850.57,18,47,2,0,PayPal,1,0
CUST00468,Female,37,South,33,Basic,106.53,786.06,89,90,2,1,Credit Card,1,0
CUST00469,Male,42,South,15,Standard,55.59,1924.69,55,68,1,0,Credit Card,0,0
CUST00470,Other,30,East,24,Basic,96.86,2549.18,99,73,5,1,PayPal,1,0
CUST00471,Male,50,South,30,Standard,87.6,2415.72,47,27,2,1,PayPal,1,0
CUST00472,Other,42,South,36,Standard,83.87,1433.83,80,15,5,2,UPI,0,0
CUST00473,Male,25,East,58,Basic,104.5,3185.5,49,25,4,0,Credit Card,0,0
CUST00474,Female,22,West,39,Basic,21.42,1823.71,23,49,1,1,UPI,1,0
CUST00475,Female,23,North,6,Premium,112.92,1957.2,21,53,5,2,UPI,1,0
CUST00476,Other,40,South,15,Basic,102.92,706.54,29,91,1,1,Auto-Debit,1,0
CUST00477,Male,69,West,38,Basic,113.79,3042.71,60,77,3,1,PayPal,0,0
CUST00478,Female,47,North,39,Standard,99.36,3345.35,46,12,1,1,UPI,1,0
CUST00479,Other,31,East,52,Standard,107.86,3838.16,10,64,1,1,PayPal,0,0
CUST00480,Female,40,South,22,Standard,40.31,4539.24,84,34,5,1,Credit Card,1,0
CUST00481,Female,28,South,3,Standard,51.92,3876.82,53,78,1,2,Credit Card,0,0
CUST00482,Female,48,East,53,Basic,51.52,1331.57,7,28,3,2,UPI,1,0
CUST00483,Male,23,South,29,Basic,30.92,1331.14,30,30,4,2,Auto-Debit,1,0
CUST00484,Female,28,North,29,Standard,92.96,4592.42,93,11,2,0,UPI,0,0
CUST00485,Female,30,North,31,Premium,33.62,3992.64,55,68,4,3,Credit Card,0,0
CUST00486,Female,29,East,45,Standard,25.25,3954.78,65,31,1,3,Credit Card,1,0
CUST00487,Male,19,South,2,Basic,97.54,3654.63,21,9,3,0,Auto-Debit,1,0
CUST00488,Male,52,West,35,Basic,110.47,1482.57,7,4,3,3,Credit Card,0,0
CUST00489,Female,53,South,45,Basic,96.41,4267.57,44,26,4,0,Auto-Debit,1,0
CUST00490,Female,34,East,9,Standard,102.54,885.85,68,38,5,0,PayPal,1,0
CUST00491,Male,45,West,22,Basic,79.56,1880.08,15,20,2,2,Auto-Debit,1,0
CUST00492,Female,45,North,19,Basic,108.77,1863.08,98,15,1,1,Auto-Debit,1,0
CUST00493,Male,39,North,50,Standard,69.67,2888.63,2,28,1,1,Auto-Debit,1,0
CUST00494,Male,55,West,37,Standard,118.83,2424.53,3,78,4,2,PayPal,1,0
CUST00495,Male,24,West,10,Standard,30.34,2407.08,48,70,3,1,Auto-Debit,1,0
CUST00496,Male,32,East,46,Standard,100.92,2857.15,68,81,3,1,UPI,1,0
CUST00497,Female,49,South,21,Standard,84.14,2194.01,47,82,5,0,UPI,1,0
CUST00498,Male,28,North,17,Basic,78.06,1399.92,43,80,2,0,UPI,1,0
CUST00499,Other,41,South,3,Standard,92.58,3387.78,27,13,1,1,UPI,1,0
CUST00500,Other,20,North,7,Basic,104.03,3995.04,4,40,4,0,Auto-Debit,1,0
CUST00501,Female,47,South,41,Basic,106.29,2499.18,36,73,5,0,Credit Card,0,0
CUST00502,Female,23,North,37,Standard,37.54,3317.52,83,88,2,3,Auto-Debit,1,0
CUST00503,Male,19,South,36,Standard,39.7,2769.74,98,40,1,0,UPI,1,0
CUST00504,Female,31,East,3,Standard,21.62,483.18,80,43,2,0,Auto-Debit,1,0
CUST00505,Female,58,North,58,Standard,33.18,2230.81,52,72,1,2,Auto-Debit,1,0
CUST00506,Male,35,East,13,Premium,46.39,247.29,45,15,2,1,UPI,1,0
CUST00507,Female,68,North,41,Standard,92.1,3377.02,51,23,2,0,Auto-Debit,1,0
CUST00508,Female,61,North,30,Standard,67.58,2639.18,86,20,4,2,UPI,1,0
CUST00509,Female,48,North,23,Standard,95.79,808.79,32,58,5,1,Credit Card,0,0
CUST00510,Female,30,South,7,Basic,68.65,2802.52,2,97,3,2,UPI,1,0
CUST00511,Female,43,North,30,Basic,75.56,4512.44,17,38,2,2,UPI,0,0
CUST00512,Male,61,East,29,Standard,31.11,1834.36,23,70,4,1,Credit Card,1,0
CUST00513,Female,29,South,8,Basic,97.66,4915.37,44,6,3,1,PayPal,0,0
CUST00514,Female,35,South,10,Standard,95.81,4805.02,46,27,5,1,UPI,0,0
CUST00515,Male,26,North,33,Standard,50.76,3969.49,12,50,5,1,UPI,1,1
CUST00516,Male,66,West,59,Premium,52.86,4106.24,54,34,2,1,PayPal,1,0
CUST00517,Male,38,South,20,Premium,41.97,2170.62,13,57,1,1,PayPal,1,0
CUST00518,Female,65,North,29,Basic,101.38,2132.2,74,9,5,2,UPI,0,0
CUST00519,Other,66,East,29,Standard,94.7,4781.11,68,37,4,0,UPI,1,0
CUST00520,Male,57,West,53,Basic,80.91,1957.74,71,31,2,2,PayPal,0,0
CUST00521,Female,60,South,21,Basic,43.88,664.99,66,61,5,0,UPI,1,0
CUST00522,Male,41,West,1,Standard,37.19,932.97,15,97,2,0,UPI,0,0
CUST00523,Other,51,South,51,Basic,25.03,3609.92,62,87,1,0,PayPal,0,0
CUST00524,Female,25,West,34,Basic,24.56,2038.31,73,49,5,1,Credit Card,1,0
CUST00525,Female,61,West,44,Premium,38.71,1156.85,24,40,2,1,PayPal,0,0
CUST00526,Male,50,East,55,Premium,30.05,4106.17,70,46,4,1,PayPal,1,0
CUST00527,Male,40,West,32,Standard,75.61,2545.63,61,1,5,2,Credit Card,1,0
CUST00528,Male,30,East,45,Premium,55.81,2924.68,71,41,1,3,Auto-Debit,1,0
CUST00529,Male,66,North,14,Standard,64.49,938.96,80,3,3,1,UPI,1,0
CUST00530,Female,31,South,37,Basic,79.41,1125.22,81,0,3,1,UPI,0,1
CUST00531,Female,31,East,35,Standard,85.91,804.11,94,21,2,1,UPI,1,0
CUST00532,Other,33,South,59,Standard,84.82,2669.81,72,10,5,1,Credit Card,1,0
CUST00533,Other,66,East,24,Basic,46.09,3923.15,3,10,5,1,PayPal,1,0
CUST00534,Female,55,South,49,Premium,100.96,3714.97,89,13,1,0,Auto-Debit,1,0
CUST00535,Female,56,East,1,Standard,111.77,1453.91,29,90,3,0,Credit Card,1,0
CUST00536,Female,43,South,46,Basic,51.59,4287.44,21,96,4,2,Auto-Debit,1,1
CUST00537,Female,43,North,6,Basic,21.71,707.17,54,91,3,1,Credit Card,0,0
CUST00538,Male,18,South,49,Basic,109.92,747.44,6,86,5,1,PayPal,1,0
CUST00539,Male,49,North,4,Premium,112.35,4276.66,87,72,4,1,Auto-Debit,1,0
CUST00540,Male,32,North,38,Standard,25.09,1373.21,11,58,4,2,PayPal,1,0
CUST00541,Female,69,North,1,Standard,20.5,3598.96,70,17,1,4,PayPal,1,1
CUST00542,Female,38,West,41,Standard,101.64,243.58,27,60,2,2,Credit Card,1,0
CUST00543,Male,35,South,31,Standard,50.15,649.29,91,23,2,0,Auto-Debit,1,0
CUST00544,Female,47,West,36,Standard,111.46,3124.59,77,26,1,3,Auto-Debit,1,0
CUST00545,Female,30,West,9,Standard,41.67,1075.6,60,34,5,0,Auto-Debit,1,0
CUST00546,Male,41,South,41,Premium,106.12,335.43,73,67,5,1,PayPal,1,0
CUST00547,Male,47,North,54,Premium,26.86,2441.34,72,21,2,1,Auto-Debit,1,0
CUST00548,Female,19,West,45,Premium,46.06,1786.5,27,10,3,1,UPI,0,0
CUST00549,Female,36,West,23,Standard,117.31,4050.83,32,70,1,1,PayPal,1,0
CUST00550,Female,64,East,31,Premium,43.12,4130.38,93,57,3,0,Credit Card,0,1
CUST00551,Female,61,South,29,Standard,33.3,3149.23,33,100,1,0,PayPal,1,0
CUST00552,Female,64,West,49,Premium,105.71,1606.56,5,97,1,1,UPI,1,0
CUST00553,Female,42,South,21,Premium,31.78,2415.81,9,75,2,3,Credit Card,1,1
CUST00554,Female,67,South,3,Premium,29.75,3570.83,13,3,2,1,PayPal,1,0
CUST00555,Female,31,West,58,Premium,52.34,532.68,97,65,3,0,PayPal,1,0
CUST00556,Male,23,South,26,Standard,83.53,1795.99,94,64,5,3,PayPal,1,0
CUST00557,Male,29,North,6,Basic,91.07,4147.37,89,17,4,0,UPI,0,0
CUST00558,Male,37,West,20,Basic,108.12,2148.94,6,58,3,1,PayPal,0,0
CUST00559,Female,40,West,47,Standard,74.09,3198.41,74,22,1,0,PayPal,1,0
CUST00560,Female,47,West,46,Basic,59.34,662.4,36,97,4,1,Credit Card,1,0
CUST00561,Female,47,East,13,Standard,55.88,3929.82,50,3,4,3,UPI,0,1
CUST00562,Male,55,East,41,Standard,104.69,682.23,61,52,4,2,PayPal,1,0
CUST00563,Male,47,East,23,Standard,92.38,4335.32,48,82,4,0,Credit Card,1,1
CUST00564,Male,58,East,15,Premium,110.54,711.69,83,39,4,1,UPI,1,0
CUST00565,Male,47,West,46,Standard,116.4,4476.29,11,39,3,2,Credit Card,1,0
CUST00566,Female,53,North,31,Standard,50.01,1946.1,17,50,2,0,UPI,1,0
CUST00567,Male,66,South,4,Standard,72.97,3197.75,2,8,2,0,Credit Card,1,1
CUST00568,Male,51,South,11,Premium,83.18,4263.44,7,22,1,1,Credit Card,1,0
CUST00569,Female,33,West,54,Basic,36.38,249.16,57,12,5,0,PayPal,0,0
CUST00570,Male,41,North,2,Basic,25.33,1475.33,31,0,3,1,Credit Card,1,1
CUST00571,Female,31,South,16,Premium,106.78,4560.02,59,75,4,0,UPI,1,0
CUST00572,Female,43,North,51,Standard,73.55,2063.25,95,9,2,2,UPI,1,0
CUST00573,Male,25,West,31,Standard,77.08,3590.6,46,26,1,1,UPI,1,0
CUST00574,Female,31,East,48,Standard,75.49,872.06,81,18,4,1,Auto-Debit,1,0
CUST00575,Female,48,North,59,Basic,95.5,3456.18,79,95,1,1,PayPal,1,0
CUST00576,Female,19,South,39,Standard,34.55,551.17,7,21,4,2,PayPal,0,0
CUST00577,Male,65,South,43,Basic,81.4,3643.16,94,88,4,3,Auto-Debit,1,0
CUST00578,Female,21,South,44,Standard,66.95,1754.26,14,10,2,0,UPI,0,0
CUST00579,Female,18,East,4,Standard,109.7,2436.07,95,74,2,2,Credit Card,1,0
CUST00580,Male,37,North,48,Standard,71.96,998.05,9,89,4,0,UPI,1,1
CUST00581,Male,31,North,28,Standard,114.29,3213.68,9,15,2,2,Credit Card,1,1
CUST00582,Other,57,South,58,Premium,55.33,1820.32,2,28,3,1,Credit Card,0,0
CUST00583,Female,42,North,16,Standard,116.69,2040.2,86,29,4,1,Credit Card,1,0
CUST00584,Male,42,South,39,Premium,107.52,3330.53,16,10,2,0,Credit Card,1,0
CUST00585,Female,20,North,25,Standard,78.43,1058.54,2,56,1,0,Credit Card,0,0
CUST00586,Male,22,East,13,Standard,55.37,4289.64,79,64,1,0,Auto-Debit,0,0
CUST00587,Male,55,East,5,Basic,57.59,3748.57,70,5,1,0,UPI,1,1
CUST00588,Male,43,West,30,Basic,97.28,2973.1,23,76,5,1,UPI,1,0
CUST00589,Male,57,West,1,Standard,78.06,816,28,90,1,1,PayPal,0,0
CUST00590,Male,55,West,5,Basic,60.16,3498.13,43,34,1,2,UPI,1,1
CUST00591,Male,55,North,54,Standard,83.61,286.88,63,96,3,0,Credit Card,1,1
CUST00592,Female,21,East,14,Standard,93.32,4061.1,17,58,3,0,UPI,1,0
CUST00593,Male,24,East,11,Premium,22.29,1658.23,36,13,5,2,Auto-Debit,1,0
CUST00594,Male,47,East,34,Premium,28.99,762.62,19,42,3,0,Credit Card,1,0
CUST00595,Female,47,South,56,Basic,29.45,989.55,5,45,2,1,Auto-Debit,1,0
CUST00596,Male,36,North,29,Basic,43.19,4823.05,23,21,1,1,PayPal,0,0
CUST00597,Female,56,North,18,Standard,62.7,3914.39,19,59,2,1,UPI,1,0
CUST00598,Male,52,West,15,Basic,100.36,1341.79,1,84,5,2,UPI,1,0
CUST00599,Male,57,South,46,Basic,55.11,4824.64,27,1,2,1,Auto-Debit,0,0
CUST00600,Male,50,South,25,Premium,21.75,872.56,43,68,2,0,UPI,0,0
CUST00601,Male,50,East,30,Premium,68.34,3720.93,25,14,2,1,Credit Card,1,0
CUST00602,Male,31,West,45,Standard,119.66,3352.35,54,49,3,0,PayPal,1,0
CUST00603,Male,55,North,2,Standard,54.9,4143.09,6,83,1,0,Auto-Debit,0,0
CUST00604,Male,27,South,51,Standard,116.13,2032.15,81,89,2,0,Credit Card,1,0
CUST00605,Male,45,East,40,Standard,30.13,2128.81,76,55,4,0,Auto-Debit,1,0
CUST00606,Male,31,North,27,Standard,37.31,3197.92,25,62,1,3,UPI,1,0
CUST00607,Male,53,East,54,Standard,92.41,2111.39,74,87,1,1,PayPal,1,0
CUST00608,Male,55,North,49,Basic,70.12,398.48,46,34,4,1,Credit Card,0,0
CUST00609,Female,33,East,15,Premium,96.51,3702.6,59,87,5,0,Auto-Debit,1,0
